"description","region","gender","industry","skill","x","y"
"","IT","female","health","low",-0.9986,0.0247
"","IT","female","health","low",-0.8209,0.0421
"","IT","female","health","low",-0.6755,0.062
"","IT","female","health","low",-0.5785,0.0801
"","IT","female","health","low",-0.4865,0.1013
"","IT","female","health","low",-0.3778,0.1341
"","IT","female","health","low",-0.2785,0.1688
"","IT","female","health","low",-0.1961,0.2026
"","IT","female","health","low",-0.0842,0.2578
"","IT","female","health","low",-0.0087,0.3007
"","IT","female","health","low",0.0962,0.3686
"","IT","female","health","low",0.1664,0.4191
"","IT","female","health","low",0.2903,0.5131
"","IT","female","health","low",0.458,0.6456
"","IT","female","health","low",0.6738,0.8252
"","IT","female","health","low",1.3916,1.4799
"","IT","female","health","low",6.6371,6.6371
"","IT","female","health","medium",-2.672,0
"","IT","female","health","medium",-2.4738,5e-04
"","IT","female","health","medium",-2.3403,0.0018
"","IT","female","health","medium",-2.1674,0.0055
"","IT","female","health","medium",-2.0908,0.0076
"","IT","female","health","medium",-2.0089,0.0101
"","IT","female","health","medium",-1.8325,0.0175
"","IT","female","health","medium",-1.6222,0.0308
"","IT","female","health","medium",-1.4738,0.0425
"","IT","female","health","medium",-1.2684,0.0626
"","IT","female","health","medium",-1.1101,0.083
"","IT","female","health","medium",-0.9782,0.1029
"","IT","female","health","medium",-0.8417,0.1267
"","IT","female","health","medium",-0.7205,0.1536
"","IT","female","health","medium",-0.6269,0.1777
"","IT","female","health","medium",-0.5321,0.205
"","IT","female","health","medium",-0.3853,0.253
"","IT","female","health","medium",-0.2507,0.3021
"","IT","female","health","medium",-0.03,0.3965
"","IT","female","health","medium",0.1871,0.5028
"","IT","female","health","medium",0.3747,0.6077
"","IT","female","health","medium",0.6085,0.7525
"","IT","female","health","medium",0.8121,0.8999
"","IT","female","health","medium",1.0545,1.1065
"","IT","female","health","medium",2.0451,2.0496
"","IT","female","health","medium",3.1592,3.1592
"","IT","female","health","high",-1.6527,0
"","IT","female","health","high",-1.4632,0.0019
"","IT","female","health","high",-1.3143,0.0041
"","IT","female","health","high",-1.1964,0.0072
"","IT","female","health","high",-1.0586,0.0142
"","IT","female","health","high",-0.9583,0.0206
"","IT","female","health","high",-0.8326,0.0331
"","IT","female","health","high",-0.7246,0.048
"","IT","female","health","high",-0.6568,0.0601
"","IT","female","health","high",-0.5896,0.074
"","IT","female","health","high",-0.518,0.0905
"","IT","female","health","high",-0.4397,0.111
"","IT","female","health","high",-0.3724,0.1311
"","IT","female","health","high",-0.3132,0.1515
"","IT","female","health","high",-0.1937,0.2007
"","IT","female","health","high",-0.1004,0.2509
"","IT","female","health","high",-0.017,0.3022
"","IT","female","health","high",0.1253,0.4004
"","IT","female","health","high",0.2866,0.5194
"","IT","female","health","high",0.4802,0.6707
"","IT","female","health","high",0.9098,1.0434
"","IT","female","health","high",7.3815,7.3815
"","IT","male","entertainment","low",-0.3888,0
"","IT","male","entertainment","low",-0.3572,0.0022
"","IT","male","entertainment","low",-0.3271,0.0052
"","IT","male","entertainment","low",-0.2822,0.0102
"","IT","male","entertainment","low",-0.2196,0.0222
"","IT","male","entertainment","low",-0.1814,0.0322
"","IT","male","entertainment","low",-0.1393,0.0468
"","IT","male","entertainment","low",-0.1056,0.062
"","IT","male","entertainment","low",-0.0716,0.0797
"","IT","male","entertainment","low",-0.0344,0.1008
"","IT","male","entertainment","low",0.0074,0.1302
"","IT","male","entertainment","low",0.0479,0.1626
"","IT","male","entertainment","low",0.1057,0.2138
"","IT","male","entertainment","low",0.2211,0.3218
"","IT","male","entertainment","low",0.6917,0.7788
"","IT","male","entertainment","low",10.2635,10.2635
"","IT","male","entertainment","medium",-1.5027,0
"","IT","male","entertainment","medium",-1.4176,0.0014
"","IT","male","entertainment","medium",-1.3197,0.0066
"","IT","male","entertainment","medium",-1.1783,0.0155
"","IT","male","entertainment","medium",-1.0754,0.0229
"","IT","male","entertainment","medium",-0.955,0.0363
"","IT","male","entertainment","medium",-0.8276,0.0552
"","IT","male","entertainment","medium",-0.6999,0.0812
"","IT","male","entertainment","medium",-0.6157,0.103
"","IT","male","entertainment","medium",-0.5371,0.1287
"","IT","male","entertainment","medium",-0.456,0.1602
"","IT","male","entertainment","medium",-0.3976,0.1859
"","IT","male","entertainment","medium",-0.2941,0.2333
"","IT","male","entertainment","medium",-0.1663,0.2948
"","IT","male","entertainment","medium",0.0323,0.4028
"","IT","male","entertainment","medium",0.2528,0.539
"","IT","male","entertainment","medium",0.4606,0.6811
"","IT","male","entertainment","medium",0.7041,0.8656
"","IT","male","entertainment","medium",0.9233,1.0406
"","IT","male","entertainment","medium",2.066,2.1109
"","IT","male","entertainment","medium",4.271,4.271
"","IT","male","entertainment","high",-1.5885,0
"","IT","male","entertainment","high",-1.2747,0.0041
"","IT","male","entertainment","high",-1.1619,0.0126
"","IT","male","entertainment","high",-0.9801,0.0364
"","IT","male","entertainment","high",-0.868,0.0543
"","IT","male","entertainment","high",-0.7871,0.0735
"","IT","male","entertainment","high",-0.693,0.1054
"","IT","male","entertainment","high",-0.6065,0.1407
"","IT","male","entertainment","high",-0.3969,0.2317
"","IT","male","entertainment","high",-0.1475,0.344
"","IT","male","entertainment","high",0.0279,0.4373
"","IT","male","entertainment","high",0.2983,0.6039
"","IT","male","entertainment","high",0.4317,0.6928
"","IT","male","entertainment","high",1.1703,1.2493
"","IT","male","entertainment","high",2.6376,2.6376
"","IT","female","entertainment","low",-2.0149,0
"","IT","female","entertainment","low",-1.8907,0.0029
"","IT","female","entertainment","low",-1.7626,0.008
"","IT","female","entertainment","low",-1.6113,0.0157
"","IT","female","entertainment","low",-1.5035,0.0236
"","IT","female","entertainment","low",-1.3494,0.0365
"","IT","female","entertainment","low",-1.199,0.051
"","IT","female","entertainment","low",-1.047,0.0693
"","IT","female","entertainment","low",-0.9278,0.0867
"","IT","female","entertainment","low",-0.842,0.1005
"","IT","female","entertainment","low",-0.7245,0.1243
"","IT","female","entertainment","low",-0.6146,0.1505
"","IT","female","entertainment","low",-0.5076,0.1808
"","IT","female","entertainment","low",-0.4159,0.2108
"","IT","female","entertainment","low",-0.3105,0.2501
"","IT","female","entertainment","low",-0.1592,0.3161
"","IT","female","entertainment","low",-0.0647,0.3622
"","IT","female","entertainment","low",0.0595,0.4271
"","IT","female","entertainment","low",0.2294,0.5277
"","IT","female","entertainment","low",0.4492,0.6693
"","IT","female","entertainment","low",0.6503,0.8179
"","IT","female","entertainment","low",0.8818,0.9996
"","IT","female","entertainment","low",2.0228,2.0351
"","IT","female","entertainment","low",3.1015,3.1015
"","IT","female","entertainment","medium",-1.701,0
"","IT","female","entertainment","medium",-1.5642,0.0012
"","IT","female","entertainment","medium",-1.5022,0.0023
"","IT","female","entertainment","medium",-1.4198,0.0048
"","IT","female","entertainment","medium",-1.2973,0.0106
"","IT","female","entertainment","medium",-1.1482,0.0222
"","IT","female","entertainment","medium",-1.0343,0.0345
"","IT","female","entertainment","medium",-0.9197,0.0501
"","IT","female","entertainment","medium",-0.8014,0.0708
"","IT","female","entertainment","medium",-0.7032,0.0907
"","IT","female","entertainment","medium",-0.6021,0.1138
"","IT","female","entertainment","medium",-0.5626,0.1243
"","IT","female","entertainment","medium",-0.4735,0.1509
"","IT","female","entertainment","medium",-0.4024,0.1765
"","IT","female","entertainment","medium",-0.3796,0.1855
"","IT","female","entertainment","medium",-0.3115,0.2136
"","IT","female","entertainment","medium",-0.2045,0.2627
"","IT","female","entertainment","medium",-0.0828,0.3247
"","IT","female","entertainment","medium",0.052,0.4028
"","IT","female","entertainment","medium",0.3624,0.6093
"","IT","female","entertainment","medium",0.7362,0.9
"","IT","female","entertainment","medium",1.4804,1.5552
"","IT","female","entertainment","medium",2.7435,2.7586
"","IT","female","entertainment","medium",5.5219,5.5219
"","IT","female","entertainment","high",-1.792,0
"","IT","female","entertainment","high",-1.2507,0.0092
"","IT","female","entertainment","high",-1.0812,0.0241
"","IT","female","entertainment","high",-1.0184,0.0336
"","IT","female","entertainment","high",-0.7636,0.0752
"","IT","female","entertainment","high",-0.7237,0.0828
"","IT","female","entertainment","high",-0.6465,0.0984
"","IT","female","entertainment","high",-0.6039,0.1089
"","IT","female","entertainment","high",-0.5555,0.1223
"","IT","female","entertainment","high",-0.4681,0.1521
"","IT","female","entertainment","high",-0.3934,0.1821
"","IT","female","entertainment","high",-0.2878,0.2271
"","IT","female","entertainment","high",-0.1208,0.3147
"","IT","female","entertainment","high",0.0609,0.4287
"","IT","female","entertainment","high",0.3857,0.6577
"","IT","female","entertainment","high",0.6063,0.8229
"","IT","female","entertainment","high",1.5657,1.626
"","IT","female","entertainment","high",2.4737,2.4737
"","IT","male","otherserv","low",-0.3888,0
"","IT","male","otherserv","low",-0.3572,0.0022
"","IT","male","otherserv","low",-0.3271,0.0052
"","IT","male","otherserv","low",-0.2822,0.0102
"","IT","male","otherserv","low",-0.2196,0.0222
"","IT","male","otherserv","low",-0.1814,0.0322
"","IT","male","otherserv","low",-0.1393,0.0468
"","IT","male","otherserv","low",-0.1056,0.062
"","IT","male","otherserv","low",-0.0716,0.0797
"","IT","male","otherserv","low",-0.0344,0.1008
"","IT","male","otherserv","low",0.0074,0.1302
"","IT","male","otherserv","low",0.0479,0.1626
"","IT","male","otherserv","low",0.1057,0.2138
"","IT","male","otherserv","low",0.2211,0.3218
"","IT","male","otherserv","low",0.6917,0.7788
"","IT","male","otherserv","low",10.2635,10.2635
"","IT","male","otherserv","medium",-1.5027,0
"","IT","male","otherserv","medium",-1.4176,0.0014
"","IT","male","otherserv","medium",-1.3197,0.0066
"","IT","male","otherserv","medium",-1.1783,0.0155
"","IT","male","otherserv","medium",-1.0754,0.0229
"","IT","male","otherserv","medium",-0.955,0.0363
"","IT","male","otherserv","medium",-0.8276,0.0552
"","IT","male","otherserv","medium",-0.6999,0.0812
"","IT","male","otherserv","medium",-0.6157,0.103
"","IT","male","otherserv","medium",-0.5371,0.1287
"","IT","male","otherserv","medium",-0.456,0.1602
"","IT","male","otherserv","medium",-0.3976,0.1859
"","IT","male","otherserv","medium",-0.2941,0.2333
"","IT","male","otherserv","medium",-0.1663,0.2948
"","IT","male","otherserv","medium",0.0323,0.4028
"","IT","male","otherserv","medium",0.2528,0.539
"","IT","male","otherserv","medium",0.4606,0.6811
"","IT","male","otherserv","medium",0.7041,0.8656
"","IT","male","otherserv","medium",0.9233,1.0406
"","IT","male","otherserv","medium",2.066,2.1109
"","IT","male","otherserv","medium",4.271,4.271
"","IT","male","otherserv","high",-1.5885,0
"","IT","male","otherserv","high",-1.2747,0.0041
"","IT","male","otherserv","high",-1.1619,0.0126
"","IT","male","otherserv","high",-0.9801,0.0364
"","IT","male","otherserv","high",-0.868,0.0543
"","IT","male","otherserv","high",-0.7871,0.0735
"","IT","male","otherserv","high",-0.693,0.1054
"","IT","male","otherserv","high",-0.6065,0.1407
"","IT","male","otherserv","high",-0.3969,0.2317
"","IT","male","otherserv","high",-0.1475,0.344
"","IT","male","otherserv","high",0.0279,0.4373
"","IT","male","otherserv","high",0.2983,0.6039
"","IT","male","otherserv","high",0.4317,0.6928
"","IT","male","otherserv","high",1.1703,1.2493
"","IT","male","otherserv","high",2.6376,2.6376
"","IT","female","otherserv","low",-2.0149,0
"","IT","female","otherserv","low",-1.8907,0.0029
"","IT","female","otherserv","low",-1.7626,0.008
"","IT","female","otherserv","low",-1.6113,0.0157
"","IT","female","otherserv","low",-1.5035,0.0236
"","IT","female","otherserv","low",-1.3494,0.0365
"","IT","female","otherserv","low",-1.199,0.051
"","IT","female","otherserv","low",-1.047,0.0693
"","IT","female","otherserv","low",-0.9278,0.0867
"","IT","female","otherserv","low",-0.842,0.1005
"","IT","female","otherserv","low",-0.7245,0.1243
"","IT","female","otherserv","low",-0.6146,0.1505
"","IT","female","otherserv","low",-0.5076,0.1808
"","IT","female","otherserv","low",-0.4159,0.2108
"","IT","female","otherserv","low",-0.3105,0.2501
"","IT","female","otherserv","low",-0.1592,0.3161
"","IT","female","otherserv","low",-0.0647,0.3622
"","IT","female","otherserv","low",0.0595,0.4271
"","IT","female","otherserv","low",0.2294,0.5277
"","IT","female","otherserv","low",0.4492,0.6693
"","IT","female","otherserv","low",0.6503,0.8179
"","IT","female","otherserv","low",0.8818,0.9996
"","IT","female","otherserv","low",2.0228,2.0351
"","IT","female","otherserv","low",3.1015,3.1015
"","IT","female","otherserv","medium",-1.701,0
"","IT","female","otherserv","medium",-1.5642,0.0012
"","IT","female","otherserv","medium",-1.5022,0.0023
"","IT","female","otherserv","medium",-1.4198,0.0048
"","IT","female","otherserv","medium",-1.2973,0.0106
"","IT","female","otherserv","medium",-1.1482,0.0222
"","IT","female","otherserv","medium",-1.0343,0.0345
"","IT","female","otherserv","medium",-0.9197,0.0501
"","IT","female","otherserv","medium",-0.8014,0.0708
"","IT","female","otherserv","medium",-0.7032,0.0907
"","IT","female","otherserv","medium",-0.6021,0.1138
"","IT","female","otherserv","medium",-0.5626,0.1243
"","IT","female","otherserv","medium",-0.4735,0.1509
"","IT","female","otherserv","medium",-0.4024,0.1765
"","IT","female","otherserv","medium",-0.3796,0.1855
"","IT","female","otherserv","medium",-0.3115,0.2136
"","IT","female","otherserv","medium",-0.2045,0.2627
"","IT","female","otherserv","medium",-0.0828,0.3247
"","IT","female","otherserv","medium",0.052,0.4028
"","IT","female","otherserv","medium",0.3624,0.6093
"","IT","female","otherserv","medium",0.7362,0.9
"","IT","female","otherserv","medium",1.4804,1.5552
"","IT","female","otherserv","medium",2.7435,2.7586
"","IT","female","otherserv","medium",5.5219,5.5219
"","IT","female","otherserv","high",-1.792,0
"","IT","female","otherserv","high",-1.2507,0.0092
"","IT","female","otherserv","high",-1.0812,0.0241
"","IT","female","otherserv","high",-1.0184,0.0336
"","IT","female","otherserv","high",-0.7636,0.0752
"","IT","female","otherserv","high",-0.7237,0.0828
"","IT","female","otherserv","high",-0.6465,0.0984
"","IT","female","otherserv","high",-0.6039,0.1089
"","IT","female","otherserv","high",-0.5555,0.1223
"","IT","female","otherserv","high",-0.4681,0.1521
"","IT","female","otherserv","high",-0.3934,0.1821
"","IT","female","otherserv","high",-0.2878,0.2271
"","IT","female","otherserv","high",-0.1208,0.3147
"","IT","female","otherserv","high",0.0609,0.4287
"","IT","female","otherserv","high",0.3857,0.6577
"","IT","female","otherserv","high",0.6063,0.8229
"","IT","female","otherserv","high",1.5657,1.626
"","IT","female","otherserv","high",2.4737,2.4737
