"description","region","gender","industry","skill","x","y"
"","IT","male","electricity","low",4.0437,-0.0102
"","IT","male","electricity","low",5.1189,-0.0059
"","IT","male","electricity","low",5.3928,-0.005
"","IT","male","electricity","low",8.7342,0
"","IT","male","electricity","medium",-2.1433,-2.1433
"","IT","male","electricity","medium",-1.8691,-1.8716
"","IT","male","electricity","medium",-1.592,-1.6018
"","IT","male","electricity","medium",-1.2945,-1.3177
"","IT","male","electricity","medium",-1.0685,-1.1074
"","IT","male","electricity","medium",-0.9028,-0.9585
"","IT","male","electricity","medium",-0.7853,-0.8566
"","IT","male","electricity","medium",-0.6764,-0.7677
"","IT","male","electricity","medium",-0.5407,-0.6656
"","IT","male","electricity","medium",-0.4263,-0.5877
"","IT","male","electricity","medium",-0.3302,-0.5289
"","IT","male","electricity","medium",-0.1916,-0.4553
"","IT","male","electricity","medium",0.012,-0.3656
"","IT","male","electricity","medium",0.191,-0.3002
"","IT","male","electricity","medium",0.5458,-0.2011
"","IT","male","electricity","medium",0.811,-0.147
"","IT","male","electricity","medium",1.1952,-0.092
"","IT","male","electricity","medium",1.6242,-0.0539
"","IT","male","electricity","medium",1.9679,-0.0341
"","IT","male","electricity","medium",2.2563,-0.0242
"","IT","male","electricity","medium",3.1562,-0.01
"","IT","male","electricity","medium",4.2379,-0.0043
"","IT","male","electricity","medium",5.058,-0.0021
"","IT","male","electricity","medium",5.4081,-0.0016
"","IT","male","electricity","medium",6.1191,-6e-04
"","IT","male","electricity","medium",6.9186,0
"","IT","male","electricity","high",-1.6358,-1.6358
"","IT","male","electricity","high",-1.2653,-1.2743
"","IT","male","electricity","high",-0.9825,-1.0089
"","IT","male","electricity","high",-0.8129,-0.8576
"","IT","male","electricity","high",-0.6192,-0.7057
"","IT","male","electricity","high",-0.4743,-0.6007
"","IT","male","electricity","high",-0.325,-0.5094
"","IT","male","electricity","high",-0.1116,-0.4021
"","IT","male","electricity","high",0.1088,-0.3086
"","IT","male","electricity","high",0.2839,-0.2518
"","IT","male","electricity","high",0.5082,-0.1989
"","IT","male","electricity","high",0.8715,-0.1509
"","IT","male","electricity","high",1.3437,-0.1038
"","IT","male","electricity","high",1.9522,-0.057
"","IT","male","electricity","high",2.6354,-0.0221
"","IT","male","electricity","high",3.1683,-0.0111
"","IT","male","electricity","high",3.3444,-0.0091
"","IT","male","electricity","high",5.3293,0
"","IT","female","electricity","low",-2.0427,-2.0427
"","IT","female","electricity","low",-1.5893,-1.5984
"","IT","female","electricity","low",-1.1666,-1.2038
"","IT","female","electricity","low",-0.8284,-0.9105
"","IT","female","electricity","low",-0.6287,-0.7499
"","IT","female","electricity","low",-0.4022,-0.5849
"","IT","female","electricity","low",-0.1822,-0.44589
"","IT","female","electricity","low",0.0976,-0.3099
"","IT","female","electricity","low",0.4023,-0.2108
"","IT","female","electricity","low",0.4806,-0.1914
"","IT","female","electricity","low",0.6045,-0.1662
"","IT","female","electricity","low",0.823,-0.129
"","IT","female","electricity","low",1.054,-0.0993
"","IT","female","electricity","low",1.7464,-0.0502
"","IT","female","electricity","low",2.3481,-0.026
"","IT","female","electricity","low",2.8356,-0.015
"","IT","female","electricity","low",2.9672,-0.0135
"","IT","female","electricity","low",6.107,0
"","IT","female","electricity","medium",-2.277,-2.277
"","IT","female","electricity","medium",-2.0046,-2.0085
"","IT","female","electricity","medium",-1.6307,-1.65
"","IT","female","electricity","medium",-1.2669,-1.3065
"","IT","female","electricity","medium",-1.0393,-1.1003
"","IT","female","electricity","medium",-0.9046,-0.9814
"","IT","female","electricity","medium",-0.7949,-0.8881
"","IT","female","electricity","medium",-0.6289,-0.7554
"","IT","female","electricity","medium",-0.5628,-0.7053
"","IT","female","electricity","medium",-0.4881,-0.652
"","IT","female","electricity","medium",-0.4203,-0.6058
"","IT","female","electricity","medium",-0.3355,-0.5509
"","IT","female","electricity","medium",-0.2562,-0.5029
"","IT","female","electricity","medium",-0.1773,-0.4588
"","IT","female","electricity","medium",-0.075,-0.4068
"","IT","female","electricity","medium",0.0194,-0.3638
"","IT","female","electricity","medium",0.1638,-0.3057
"","IT","female","electricity","medium",0.3106,-0.2549
"","IT","female","electricity","medium",0.4996,-0.2005
"","IT","female","electricity","medium",0.7704,-0.1412
"","IT","female","electricity","medium",1.0269,-0.0994
"","IT","female","electricity","medium",1.344,-0.0606
"","IT","female","electricity","medium",1.6281,-0.0402
"","IT","female","electricity","medium",2.2378,-0.0193
"","IT","female","electricity","medium",2.6657,-0.012
"","IT","female","electricity","medium",3.3064,-0.0054
"","IT","female","electricity","medium",4.1249,-0.0033
"","IT","female","electricity","medium",6.3384,0
"","IT","female","electricity","high",-1.7955,-1.7955
"","IT","female","electricity","high",-1.1324,-1.143
"","IT","female","electricity","high",-0.8759,-0.9044
"","IT","female","electricity","high",-0.7448,-0.7976
"","IT","female","electricity","high",-0.5959,-0.691
"","IT","female","electricity","high",-0.4507,-0.5996
"","IT","female","electricity","high",-0.2235,-0.4767
"","IT","female","electricity","high",0.1138,-0.3343
"","IT","female","electricity","high",0.4051,-0.2524
"","IT","female","electricity","high",0.6195,-0.2066
"","IT","female","electricity","high",1.2243,-0.1108
"","IT","female","electricity","high",1.6961,-0.0589
"","IT","female","electricity","high",2.0576,-0.0363
"","IT","female","electricity","high",3.0763,-0.0057
"","IT","female","electricity","high",3.5053,0
"","IT","male","water","low",-2.2864,-2.2864
"","IT","male","water","low",-2.2017,-2.2019
"","IT","male","water","low",-2.0975,-2.099
"","IT","male","water","low",-1.8973,-1.9029
"","IT","male","water","low",-1.774,-1.7838
"","IT","male","water","low",-1.6638,-1.678
"","IT","male","water","low",-1.5917,-1.6096
"","IT","male","water","low",-1.514,-1.5366
"","IT","male","water","low",-1.4558,-1.4822
"","IT","male","water","low",-1.352,-1.3856
"","IT","male","water","low",-1.2594,-1.3
"","IT","male","water","low",-1.0985,-1.1537
"","IT","male","water","low",-0.9821,-1.05
"","IT","male","water","low",-0.8549,-0.9383
"","IT","male","water","low",-0.7614,-0.8579
"","IT","male","water","low",-0.7028,-0.8089
"","IT","male","water","low",-0.6455,-0.7625
"","IT","male","water","low",-0.5534,-0.6909
"","IT","male","water","low",-0.4736,-0.6322
"","IT","male","water","low",-0.4285,-0.6004
"","IT","male","water","low",-0.3892,-0.5737
"","IT","male","water","low",-0.3228,-0.5308
"","IT","male","water","low",-0.2329,-0.4763
"","IT","male","water","low",-0.1158,-0.412
"","IT","male","water","low",0.0125,-0.3505
"","IT","male","water","low",0.2348,-0.2625
"","IT","male","water","low",0.3934,-0.2092
"","IT","male","water","low",0.6203,-0.15
"","IT","male","water","low",0.9132,-0.1
"","IT","male","water","low",1.3509,-0.0575
"","IT","male","water","low",1.7221,-0.0392
"","IT","male","water","low",2.3249,-0.0236
"","IT","male","water","low",3.0887,-0.0161
"","IT","male","water","low",3.7224,-0.0119
"","IT","male","water","low",3.9812,-0.0105
"","IT","male","water","low",4.0437,-0.0102
"","IT","male","water","low",5.1189,-0.0059
"","IT","male","water","low",5.3928,-0.005
"","IT","male","water","low",8.7342,0
"","IT","male","water","medium",-2.1433,-2.1433
"","IT","male","water","medium",-1.8691,-1.8716
"","IT","male","water","medium",-1.592,-1.6018
"","IT","male","water","medium",-1.2945,-1.3177
"","IT","male","water","medium",-1.0685,-1.1074
"","IT","male","water","medium",-0.9028,-0.9585
"","IT","male","water","medium",-0.7853,-0.8566
"","IT","male","water","medium",-0.6764,-0.7677
"","IT","male","water","medium",-0.5407,-0.6656
"","IT","male","water","medium",-0.4263,-0.5877
"","IT","male","water","medium",-0.3302,-0.5289
"","IT","male","water","medium",-0.1916,-0.4553
"","IT","male","water","medium",0.012,-0.3656
"","IT","male","water","medium",0.191,-0.3002
"","IT","male","water","medium",0.5458,-0.2011
"","IT","male","water","medium",0.811,-0.147
"","IT","male","water","medium",1.1952,-0.092
"","IT","male","water","medium",1.6242,-0.0539
"","IT","male","water","medium",1.9679,-0.0341
"","IT","male","water","medium",2.2563,-0.0242
"","IT","male","water","medium",3.1562,-0.01
"","IT","male","water","medium",4.2379,-0.0043
"","IT","male","water","medium",5.058,-0.0021
"","IT","male","water","medium",5.4081,-0.0016
"","IT","male","water","medium",6.1191,-6e-04
"","IT","male","water","medium",6.9186,0
"","IT","male","water","high",-1.6358,-1.6358
"","IT","male","water","high",-1.2653,-1.2743
"","IT","male","water","high",-0.9825,-1.0089
"","IT","male","water","high",-0.8129,-0.8576
"","IT","male","water","high",-0.6192,-0.7057
"","IT","male","water","high",-0.4743,-0.6007
"","IT","male","water","high",-0.325,-0.5094
"","IT","male","water","high",-0.1116,-0.4021
"","IT","male","water","high",0.1088,-0.3086
"","IT","male","water","high",0.2839,-0.2518
"","IT","male","water","high",0.5082,-0.1989
"","IT","male","water","high",0.8715,-0.1509
"","IT","male","water","high",1.3437,-0.1038
"","IT","male","water","high",1.9522,-0.057
"","IT","male","water","high",2.6354,-0.0221
"","IT","male","water","high",3.1683,-0.0111
"","IT","male","water","high",3.3444,-0.0091
"","IT","male","water","high",5.3293,0
"","IT","female","water","low",-2.0427,-2.0427
"","IT","female","water","low",-1.5893,-1.5984
"","IT","female","water","low",-1.1666,-1.2038
"","IT","female","water","low",-0.8284,-0.9105
"","IT","female","water","low",-0.6287,-0.7499
"","IT","female","water","low",-0.4022,-0.5849
"","IT","female","water","low",-0.1822,-0.44589
"","IT","female","water","low",0.0976,-0.3099
"","IT","female","water","low",0.4023,-0.2108
"","IT","female","water","low",0.4806,-0.1914
"","IT","female","water","low",0.6045,-0.1662
"","IT","female","water","low",0.823,-0.129
"","IT","female","water","low",1.054,-0.0993
"","IT","female","water","low",1.7464,-0.0502
"","IT","female","water","low",2.3481,-0.026
"","IT","female","water","low",2.8356,-0.015
"","IT","female","water","low",2.9672,-0.0135
"","IT","female","water","low",6.107,0
"","IT","female","water","medium",-2.277,-2.277
"","IT","female","water","medium",-2.0046,-2.0085
"","IT","female","water","medium",-1.6307,-1.65
"","IT","female","water","medium",-1.2669,-1.3065
"","IT","female","water","medium",-1.0393,-1.1003
"","IT","female","water","medium",-0.9046,-0.9814
"","IT","female","water","medium",-0.7949,-0.8881
"","IT","female","water","medium",-0.6289,-0.7554
"","IT","female","water","medium",-0.5628,-0.7053
"","IT","female","water","medium",-0.4881,-0.652
"","IT","female","water","medium",-0.4203,-0.6058
"","IT","female","water","medium",-0.3355,-0.5509
"","IT","female","water","medium",-0.2562,-0.5029
"","IT","female","water","medium",-0.1773,-0.4588
"","IT","female","water","medium",-0.075,-0.4068
"","IT","female","water","medium",0.0194,-0.3638
"","IT","female","water","medium",0.1638,-0.3057
"","IT","female","water","medium",0.3106,-0.2549
"","IT","female","water","medium",0.4996,-0.2005
"","IT","female","water","medium",0.7704,-0.1412
"","IT","female","water","medium",1.0269,-0.0994
"","IT","female","water","medium",1.344,-0.0606
"","IT","female","water","medium",1.6281,-0.0402
"","IT","female","water","medium",2.2378,-0.0193
"","IT","female","water","medium",2.6657,-0.012
"","IT","female","water","medium",3.3064,-0.0054
"","IT","female","water","medium",4.1249,-0.0033
"","IT","female","water","medium",6.3384,0
"","IT","female","water","high",-1.7955,-1.7955
"","IT","female","water","high",-1.1324,-1.143
"","IT","female","water","high",-0.8759,-0.9044
"","IT","female","water","high",-0.7448,-0.7976
"","IT","female","water","high",-0.5959,-0.691
"","IT","female","water","high",-0.4507,-0.5996
"","IT","female","water","high",-0.2235,-0.4767
"","IT","female","water","high",0.1138,-0.3343
"","IT","female","water","high",0.4051,-0.2524
"","IT","female","water","high",0.6195,-0.2066
"","IT","female","water","high",1.2243,-0.1108
"","IT","female","water","high",1.6961,-0.0589
"","IT","female","water","high",2.0576,-0.0363
"","IT","female","water","high",3.0763,-0.0057
"","IT","female","water","high",3.5053,0
"","IT","male","construction","low",-2.1422,-2.1422
"","IT","male","construction","low",-1.8904,-1.8963
"","IT","male","construction","low",-1.587,-1.6081
"","IT","male","construction","low",-1.4696,-1.4999
"","IT","male","construction","low",-1.2286,-1.2869
"","IT","male","construction","low",-1.0172,-1.1063
"","IT","male","construction","low",-0.7734,-0.9076
"","IT","male","construction","low",-0.5665,-0.749
"","IT","male","construction","low",-0.4325,-0.653
"","IT","male","construction","low",-0.2195,-0.5095
"","IT","male","construction","low",-0.0543,-0.4095
"","IT","male","construction","low",0.1497,-0.3011
"","IT","male","construction","low",0.2668,-0.2501
"","IT","male","construction","low",0.3939,-0.2019
"","IT","male","construction","low",0.5236,-0.1616
"","IT","male","construction","low",0.708,-0.1202
"","IT","male","construction","low",0.8443,-0.098
"","IT","male","construction","low",1.1034,-0.071
"","IT","male","construction","low",1.4447,-0.0482
"","IT","male","construction","low",2.0995,-0.02
"","IT","male","construction","low",2.4579,-0.0111
"","IT","male","construction","low",2.8757,-0.0067
"","IT","male","construction","low",3.0837,-0.005
"","IT","male","construction","low",3.1058,-0.0049
"","IT","male","construction","low",3.7582,-0.0024
"","IT","male","construction","low",4.7945,0
"","IT","male","construction","medium",-1.6288,-1.6288
"","IT","male","construction","medium",-1.5002,-1.5033
"","IT","male","construction","medium",-1.1915,-1.2154
"","IT","male","construction","medium",-0.9534,-1.0029
"","IT","male","construction","medium",-0.7785,-0.8567
"","IT","male","construction","medium",-0.604,-0.7192
"","IT","male","construction","medium",-0.4375,-0.6002
"","IT","male","construction","medium",-0.2912,-0.5086
"","IT","male","construction","medium",0.0197,-0.3555
"","IT","male","construction","medium",0.5184,-0.2015
"","IT","male","construction","medium",1.0116,-0.1186
"","IT","male","construction","medium",1.2777,-0.09
"","IT","male","construction","medium",1.5119,-0.0709
"","IT","male","construction","medium",1.7361,-0.0571
"","IT","male","construction","medium",2.3087,-0.0284
"","IT","male","construction","medium",2.6065,-0.019
"","IT","male","construction","medium",3.0441,-0.0103
"","IT","male","construction","medium",3.4943,-0.0054
"","IT","male","construction","medium",3.932,-0.0039
"","IT","male","construction","medium",4.9633,-0.0013
"","IT","male","construction","medium",5.9448,0
"","IT","male","construction","high",-1.2095,-1.2095
"","IT","male","construction","high",-1.0417,-1.0554
"","IT","male","construction","high",-0.5056,-0.6547
"","IT","male","construction","high",-0.0957,-0.4221
"","IT","male","construction","high",0.4912,-0.237
"","IT","male","construction","high",1.1198,-0.1073
"","IT","male","construction","high",1.2356,-0.0884
"","IT","male","construction","high",1.4914,-0.0584
"","IT","male","construction","high",1.7441,-0.0383
"","IT","male","construction","high",2.0943,-0.0236
"","IT","male","construction","high",4.2559,0
"","IT","female","construction","low",-1.6627,-1.6627
"","IT","female","construction","low",-0.7974,-0.9322
"","IT","female","construction","low",-0.0209,-0.4308
"","IT","female","construction","low",0.537,-0.1689
"","IT","female","construction","low",0.7053,-0.1229
"","IT","female","construction","low",0.8418,-0.0947
"","IT","female","construction","low",1.1125,-0.0585
"","IT","female","construction","low",1.1153,-0.05829
"","IT","female","construction","low",2.31,0
"","IT","female","construction","medium",-2.1001,-2.1001
"","IT","female","construction","medium",-1.4298,-1.4626
"","IT","female","construction","medium",-1.0958,-1.1681
"","IT","female","construction","medium",-0.9276,-1.0325
"","IT","female","construction","medium",-0.533,-0.7374
"","IT","female","construction","medium",0.0398,-0.3943
"","IT","female","construction","medium",0.3487,-0.2524
"","IT","female","construction","medium",0.6136,-0.1577
"","IT","female","construction","medium",1.0573,-0.0515
"","IT","female","construction","medium",1.0967,-0.0457
"","IT","female","construction","medium",1.2101,-0.032
"","IT","female","construction","medium",1.3444,-0.0223
"","IT","female","construction","medium",1.5804,-0.016
"","IT","female","construction","medium",2.0944,-0.0086
"","IT","female","construction","medium",3.2166,0
"","IT","female","construction","high",-1.571,-1.571
"","IT","female","construction","high",-1.191,-1.2179
"","IT","female","construction","high",-1.0383,-1.0883
"","IT","female","construction","high",-0.5974,-0.7597
"","IT","female","construction","high",-0.4783,-0.6837
"","IT","female","construction","high",-0.344,-0.6083
"","IT","female","construction","high",-0.019,-0.4443
"","IT","female","construction","high",0.3759,-0.257
"","IT","female","construction","high",0.4748,-0.2168
"","IT","female","construction","high",0.6474,-0.1628
"","IT","female","construction","high",0.9568,-0.0883
"","IT","female","construction","high",1.0702,-0.0635
"","IT","female","construction","high",1.0846,-0.0611
"","IT","female","construction","high",2.2199,0
"","IT","male","trade","low",-2.0338,-2.0338
"","IT","male","trade","low",-1.8985,-1.9013
"","IT","male","trade","low",-1.7529,-1.7623
"","IT","male","trade","low",-1.5811,-1.6019
"","IT","male","trade","low",-1.4126,-1.4495
"","IT","male","trade","low",-1.2439,-1.3011
"","IT","male","trade","low",-0.8252,-0.9456
"","IT","male","trade","low",-0.4493,-0.6573
"","IT","male","trade","low",-0.2077,-0.4994
"","IT","male","trade","low",0.0029,-0.383
"","IT","male","trade","low",0.1091,-0.3311
"","IT","male","trade","low",0.3969,-0.2152
"","IT","male","trade","low",0.5338,-0.175
"","IT","male","trade","low",0.6328,-0.1503
"","IT","male","trade","low",0.8947,-0.1014
"","IT","male","trade","low",1.0902,-0.0752
"","IT","male","trade","low",1.3017,-0.0564
"","IT","male","trade","low",1.562,-0.0394
"","IT","male","trade","low",1.872,-0.0232
"","IT","male","trade","low",2.2201,-0.0125
"","IT","male","trade","low",2.2434,-0.012
"","IT","male","trade","low",2.6942,-0.0057
"","IT","male","trade","low",2.7311,-0.0053
"","IT","male","trade","low",3.3885,-2e-04
"","IT","male","trade","low",3.4067,-1e-04
"","IT","male","trade","low",3.4847,0
"","IT","male","trade","medium",-1.7099,-1.7099
"","IT","male","trade","medium",-1.5044,-1.5078
"","IT","male","trade","medium",-1.283,-1.2965
"","IT","male","trade","medium",-1.0655,-1.0981
"","IT","male","trade","medium",-0.8194,-0.8804
"","IT","male","trade","medium",-0.6762,-0.7595
"","IT","male","trade","medium",-0.4848,-0.6093
"","IT","male","trade","medium",-0.3342,-0.507
"","IT","male","trade","medium",-0.1505,-0.4044
"","IT","male","trade","medium",3e-04,-0.3364
"","IT","male","trade","medium",0.05,-0.318
"","IT","male","trade","medium",0.1015,-0.3009
"","IT","male","trade","medium",0.2788,-0.2524
"","IT","male","trade","medium",0.4752,-0.2084
"","IT","male","trade","medium",0.5844,-0.1886
"","IT","male","trade","medium",0.8916,-0.1416
"","IT","male","trade","medium",1.0258,-0.1255
"","IT","male","trade","medium",1.2177,-0.1054
"","IT","male","trade","medium",1.6006,-0.076
"","IT","male","trade","medium",2.0854,-0.05
"","IT","male","trade","medium",2.7838,-0.0262
"","IT","male","trade","medium",3.1488,-0.0165
"","IT","male","trade","medium",3.7892,-0.0065
"","IT","male","trade","medium",4.0783,-0.0035
"","IT","male","trade","medium",4.2601,-0.0022
"","IT","male","trade","medium",4.7669,-4e-04
"","IT","male","trade","medium",5.7348,0
"","IT","male","trade","high",-1.7565,-1.7565
"","IT","male","trade","high",-1.5076,-1.5189
"","IT","male","trade","high",-1.1984,-1.243
"","IT","male","trade","high",-0.9699,-1.0497
"","IT","male","trade","high",-0.5108,-0.6839
"","IT","male","trade","high",-0.2271,-0.4997
"","IT","male","trade","high",0.0286,-0.3577
"","IT","male","trade","high",0.102,-0.3232
"","IT","male","trade","high",0.3262,-0.2415
"","IT","male","trade","high",0.5039,-0.1903
"","IT","male","trade","high",0.8813,-0.1142
"","IT","male","trade","high",1.0617,-0.0914
"","IT","male","trade","high",1.3707,-0.0642
"","IT","male","trade","high",1.5425,-0.0523
"","IT","male","trade","high",1.8746,-0.0342
"","IT","male","trade","high",1.981,-0.0298
"","IT","male","trade","high",3.15,-0.0046
"","IT","male","trade","high",3.6471,0
"","IT","female","trade","low",-2.1561,-2.1561
"","IT","female","trade","low",-1.7924,-1.8049
"","IT","female","trade","low",-1.4967,-1.5302
"","IT","female","trade","low",-1.2424,-1.3038
"","IT","female","trade","low",-0.5191,-0.7255
"","IT","female","trade","low",0.0147,-0.3734
"","IT","female","trade","low",0.1053,-0.3248
"","IT","female","trade","low",0.2497,-0.2588
"","IT","female","trade","low",0.4536,-0.1847
"","IT","female","trade","low",0.6956,-0.1188
"","IT","female","trade","low",0.9055,-0.0828
"","IT","female","trade","low",1.2256,-0.0504
"","IT","female","trade","low",1.3877,-0.0409
"","IT","female","trade","low",1.4077,-0.0399
"","IT","female","trade","low",1.8624,-0.0201
"","IT","female","trade","low",2.0339,-0.0152
"","IT","female","trade","low",2.4684,-0.0095
"","IT","female","trade","low",2.6497,-0.0078
"","IT","female","trade","low",3.7821,-0.001
"","IT","female","trade","low",4.3283,0
"","IT","female","trade","medium",-2.1981,-2.1981
"","IT","female","trade","medium",-1.59,-1.6008
"","IT","female","trade","medium",-1.2063,-1.247
"","IT","female","trade","medium",-0.9138,-0.9949
"","IT","female","trade","medium",-0.6035,-0.7453
"","IT","female","trade","medium",-0.3341,-0.554
"","IT","female","trade","medium",-0.1055,-0.4164
"","IT","female","trade","medium",0.0026,-0.3622
"","IT","female","trade","medium",0.1,-0.3197
"","IT","female","trade","medium",0.2096,-0.2789
"","IT","female","trade","medium",0.3064,-0.248
"","IT","female","trade","medium",0.4761,-0.2019
"","IT","female","trade","medium",0.601,-0.1736
"","IT","female","trade","medium",0.8175,-0.1354
"","IT","female","trade","medium",1.007,-0.1073
"","IT","female","trade","medium",1.3601,-0.07
"","IT","female","trade","medium",1.7753,-0.0405
"","IT","female","trade","medium",2.0112,-0.0306
"","IT","female","trade","medium",2.5897,-0.0156
"","IT","female","trade","medium",3.2758,-0.0051
"","IT","female","trade","medium",3.2769,-0.005
"","IT","female","trade","medium",3.9048,-5e-04
"","IT","female","trade","medium",4.1286,0
"","IT","female","trade","high",-1.9468,-1.9468
"","IT","female","trade","high",-0.92,-0.9965
"","IT","female","trade","high",-0.4841,-0.6545
"","IT","female","trade","high",-0.0507,-0.3923
"","IT","female","trade","high",0.064,-0.3388
"","IT","female","trade","high",0.4372,-0.2148
"","IT","female","trade","high",0.729,-0.1511
"","IT","female","trade","high",1.2475,-0.0774
"","IT","female","trade","high",1.4597,-0.0565
"","IT","female","trade","high",1.8463,-0.0303
"","IT","female","trade","high",1.8859,-0.028
"","IT","female","trade","high",1.919,-0.0263
"","IT","female","trade","high",2.1085,-0.0217
"","IT","female","trade","high",2.7339,-0.011
"","IT","female","trade","high",4.8076,0
"","IT","male","transport","low",-2.0489,-2.0489
"","IT","male","transport","low",-1.2619,-1.3042
"","IT","male","transport","low",-0.6075,-0.7785
"","IT","male","transport","low",-0.1733,-0.4984
"","IT","male","transport","low",0.2317,-0.3081
"","IT","male","transport","low",0.622,-0.1719
"","IT","male","transport","low",0.8321,-0.1174
"","IT","male","transport","low",1.0264,-0.0795
"","IT","male","transport","low",1.2043,-0.0522
"","IT","male","transport","low",1.3119,-0.0419
"","IT","male","transport","low",1.5689,-0.0237
"","IT","male","transport","low",1.6759,-0.0186
"","IT","male","transport","low",1.9563,-0.0086
"","IT","male","transport","low",2.3989,-0.0018
"","IT","male","transport","low",2.485,-0.001
"","IT","male","transport","low",2.9035,0
"","IT","male","transport","medium",-2.1793,-2.1793
"","IT","male","transport","medium",-1.1849,-1.2174
"","IT","male","transport","medium",-0.9643,-1.0154
"","IT","male","transport","medium",-0.6587,-0.7568
"","IT","male","transport","medium",-0.3708,-0.551
"","IT","male","transport","medium",-0.0121,-0.3485
"","IT","male","transport","medium",0.1329,-0.2846
"","IT","male","transport","medium",0.2025,-0.258
"","IT","male","transport","medium",0.3558,-0.2106
"","IT","male","transport","medium",0.5051,-0.1738
"","IT","male","transport","medium",0.771,-0.127
"","IT","male","transport","medium",1.0088,-0.0969
"","IT","male","transport","medium",1.2179,-0.0786
"","IT","male","transport","medium",1.5899,-0.0604
"","IT","male","transport","medium",2.0477,-0.0482
"","IT","male","transport","medium",2.746,-0.0328
"","IT","male","transport","medium",4.5291,-0.0048
"","IT","male","transport","medium",6.0727,0
"","IT","male","transport","high",-1.3249,-1.3249
"","IT","male","transport","high",-0.3257,-0.5094
"","IT","male","transport","high",0.0904,-0.3256
"","IT","male","transport","high",0.1311,-0.3127
"","IT","male","transport","high",0.1785,-0.2994
"","IT","male","transport","high",0.5228,-0.2105
"","IT","male","transport","high",0.7017,-0.1752
"","IT","male","transport","high",0.8435,-0.1515
"","IT","male","transport","high",1.0294,-0.1214
"","IT","male","transport","high",1.545,-0.086
"","IT","male","transport","high",2.5964,-0.0281
"","IT","male","transport","high",3.2445,0
"","IT","female","transport","low",-1.8146,-1.8146
"","IT","female","transport","low",-0.4248,-0.6585
"","IT","female","transport","low",0.0624,-0.3608
"","IT","female","transport","low",0.5548,-0.1548
"","IT","female","transport","low",0.8888,-0.0889
"","IT","female","transport","low",0.8982,-0.0875
"","IT","female","transport","low",1.3396,-0.032
"","IT","female","transport","low",1.4271,-0.0247
"","IT","female","transport","low",1.5164,-0.0196
"","IT","female","transport","low",2.3503,-0.0103
"","IT","female","transport","low",4.5474,0
"","IT","female","transport","medium",-2.7044,-2.7044
"","IT","female","transport","medium",-1.3433,-1.3899
"","IT","female","transport","medium",-0.9169,-1.0066
"","IT","female","transport","medium",-0.6657,-0.8032
"","IT","female","transport","medium",-0.3968,-0.6088
"","IT","female","transport","medium",-0.2668,-0.5288
"","IT","female","transport","medium",-0.067,-0.4241
"","IT","female","transport","medium",0.1991,-0.3068
"","IT","female","transport","medium",0.5012,-0.1988
"","IT","female","transport","medium",1.0339,-0.0927
"","IT","female","transport","medium",1.4404,-0.0428
"","IT","female","transport","medium",1.5713,-0.0284
"","IT","female","transport","medium",1.8142,-0.0106
"","IT","female","transport","medium",1.9037,-0.0057
"","IT","female","transport","medium",1.9082,-0.0056
"","IT","female","transport","medium",2.0944,-3e-04
"","IT","female","transport","medium",2.1322,0
"","IT","female","transport","high",-2.3441,-2.3441
"","IT","female","transport","high",-0.4554,-0.6007
"","IT","female","transport","high",0.1766,-0.2999
"","IT","female","transport","high",0.3888,-0.2456
"","IT","female","transport","high",0.8284,-0.1642
"","IT","female","transport","high",1.7639,-0.0347
"","IT","female","transport","high",1.7811,-0.0326
"","IT","female","transport","high",2.5922,0
"","IT","male","hospitality","low",-1.6947,-1.6947
"","IT","male","hospitality","low",-1.4678,-1.4769
"","IT","male","hospitality","low",-0.9237,-1.0174
"","IT","male","hospitality","low",-0.199,-0.5205
"","IT","male","hospitality","low",0.0554,-0.3814
"","IT","male","hospitality","low",0.339,-0.2553
"","IT","male","hospitality","low",0.6459,-0.1556
"","IT","male","hospitality","low",1.0173,-0.0826
"","IT","male","hospitality","low",1.4041,-0.041
"","IT","male","hospitality","low",1.6286,-0.0272
"","IT","male","hospitality","low",2.2122,-0.0037
"","IT","male","hospitality","low",2.2431,-0.0032
"","IT","male","hospitality","low",2.3202,-0.0022
"","IT","male","hospitality","low",2.4362,-0.0012
"","IT","male","hospitality","low",2.6818,0
"","IT","male","hospitality","medium",-1.4562,-1.4562
"","IT","male","hospitality","medium",-1.0809,-1.103
"","IT","male","hospitality","medium",-0.6844,-0.7814
"","IT","male","hospitality","medium",-0.1757,-0.4502
"","IT","male","hospitality","medium",0.1825,-0.2821
"","IT","male","hospitality","medium",0.4233,-0.2119
"","IT","male","hospitality","medium",0.7033,-0.1541
"","IT","male","hospitality","medium",1.077,-0.1083
"","IT","male","hospitality","medium",1.5423,-0.0705
"","IT","male","hospitality","medium",2.2124,-0.0404
"","IT","male","hospitality","medium",3.204,-0.0144
"","IT","male","hospitality","medium",4.5343,-7e-04
"","IT","male","hospitality","medium",4.6837,0
"","IT","male","hospitality","high",-0.9294,-0.9294
"","IT","male","hospitality","high",-0.6915,-0.716
"","IT","male","hospitality","high",-0.4189,-0.523
"","IT","male","hospitality","high",-0.0343,-0.4001
"","IT","male","hospitality","high",0.7805,-0.1812
"","IT","male","hospitality","high",0.9437,-0.1467
"","IT","male","hospitality","high",1.0518,-0.1286
"","IT","male","hospitality","high",2.8322,0
"","IT","female","hospitality","low",-1.8565,-1.8565
